Fecha,Fondo,Tipo,Moneda,PatrimonioNeto,PatrimonioNeto_USD
2025-04-10,Novus Multiestrategia,Multi,ARS,4592219806.78,4264889.593506612
2025-04-10,Novus Liquidez Plus,Renta Fija CP,ARS,7234021228.04,6718385.258720209
2025-04-11,Novus Renta Capital,Pagarés/Cheques,ARS,4449623980.99,4143039.104188613
2025-04-11,Novus Estrategia,CER,ARS,1327566970.86,1236095.8807306837
2025-04-11,Novus Income,Renta Fija,ARS,2140515708.37,1993031.3933928858
2025-04-11,Novus PyME FCI Abierto PyMES,PyME,ARS,2543408435.63,2368164.2879841267
2025-04-11,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-11,Novus Renta Balanceado,Renta Fija Mix,ARS,850345093.73,791755.211323381
2025-04-11,Novus Multiestrategia,Multi,ARS,4614341926.83,4296407.769426907
2025-04-11,Novus Renta Dolar,USD MEP,USD,15875263.63,15875263.63
2025-04-11,Novus Balanceado,Renta Fija Mix,ARS,1630899.56,1518.528460146572
2025-04-11,Novus Valor,Dólar Linked,ARS,514978888.46,479496.17357255094
2025-04-11,Novus Renta Mixta,Mixto,ARS,1494048596.08,1391106.705546913
2025-04-11,Novus Renta Fija,Renta Fija,ARS,2761576023.51,2571299.8454413307
2025-04-11,Novus Performance,House View ARS,ARS,44055209411.9,41019748.21164785
2025-04-11,Novus Liquidez,Money Market,ARS,55802800778.86,51957915.26155553
2025-04-11,Novus Capital,House View USD,USD,22737960.91,22737960.91
2025-04-11,Novus Gestión,Renta Fija CER,ARS,52046293367.53,48460236.0943258
2025-04-11,Novus Liquidez Plus,Renta Fija CP,ARS,7295483471.54,6792815.17622238
2025-04-11,Novus Gestion II,Renta Fija CP,ARS,10408432973.35,9691278.41052332
2025-04-14,Novus PyME FCI Abierto PyMES,PyME,ARS,2572970324.79,2153113.284487801
2025-04-14,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-14,Novus Estrategia,CER,ARS,1361617859.17,1139429.193072426
2025-04-14,Novus Renta Balanceado,Renta Fija Mix,ARS,846171739.98,708093.5200672379
2025-04-14,Novus Gestion II,Renta Fija CP,ARS,10489196578.65,8777570.529865554
2025-04-14,Novus Valor,Dólar Linked,ARS,526926686.52,440942.84250633523
2025-04-14,Novus Capital,House View USD,USD,23338909.7,23338909.7
2025-04-14,Novus Renta Dolar,USD MEP,USD,16379902.43,16379902.43
2025-04-14,Novus Renta Mixta,Mixto,ARS,1530512623.5,1280763.7266485328
2025-04-14,Novus Multiestrategia,Multi,ARS,4681601450.18,3917658.1936997743
2025-04-14,Novus Liquidez Plus,Renta Fija CP,ARS,7336062186.66,6138964.292647042
2025-04-14,Novus Renta Capital,Pagarés/Cheques,ARS,4510273022.98,3774287.122117427
2025-04-14,Novus Renta Fija,Renta Fija,ARS,2769218860.91,2317338.0041085933
2025-04-14,Novus Balanceado,Renta Fija Mix,ARS,1635431.83,1368.5622275237836
2025-04-14,Novus Income,Renta Fija,ARS,2133813750.78,1785618.2363090953
2025-04-14,Novus Liquidez,Money Market,ARS,61221654738.15,51231511.24014418
2025-04-14,Novus Gestión,Renta Fija CER,ARS,52626174304.58,44038640.444176085
2025-04-14,Novus Performance,House View ARS,ARS,44143432440.86,36940111.54950373
2025-04-15,Novus Balanceado,Renta Fija Mix,ARS,1650216.37,1375.7535384930877
2025-04-15,Novus Renta Dolar,USD MEP,USD,16284250.42,16284250.42
2025-04-15,Novus Capital,House View USD,USD,23518585.04,23518585.04
2025-04-15,Novus Valor,Dólar Linked,ARS,547554735.98,456485.81558013114
2025-04-15,Novus Gestión,Renta Fija CER,ARS,52895823903.17,44098227.49867242
2025-04-15,Novus Gestion II,Renta Fija CP,ARS,10535104312.0,8782913.137401361
2025-04-15,Novus Renta Mixta,Mixto,ARS,1519103229.1,1266447.0434083748
2025-04-15,Novus Liquidez,Money Market,ARS,65874297385.87,54918130.35666142
2025-04-15,Novus PyME FCI Abierto PyMES,PyME,ARS,2577173128.34,2148539.497655726
2025-04-15,Novus Multiestrategia,Multi,ARS,4698676821.8,3917196.181872081
2025-04-15,Novus Renta Balanceado,Renta Fija Mix,ARS,848282245.23,707196.5360009328
2025-04-15,Novus Income,Renta Fija,ARS,2147964754.6,1790716.7601902934
2025-04-15,Novus Renta Capital,Pagarés/Cheques,ARS,9526537457.77,7942090.41637008
2025-04-15,Novus Estrategia,CER,ARS,1366006846.21,1138813.543753169
2025-04-15,Novus Performance,House View ARS,ARS,44158146399.05,36813794.40066325
2025-04-15,Novus Renta Fija,Renta Fija,ARS,2777140904.01,2315248.772853738
2025-04-15,Novus Liquidez Plus,Renta Fija CP,ARS,7228575429.25,6026323.823860066
2025-04-15,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-16,Novus Capital,House View USD,USD,23582126.16,23582126.16
2025-04-16,Novus Renta Mixta,Mixto,ARS,1505219114.97,1337972.563364657
2025-04-16,Novus Valor,Dólar Linked,ARS,530795748.79,471818.4492666195
2025-04-16,Novus Gestión,Renta Fija CER,ARS,53558401975.85,47607469.01807114
2025-04-16,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-16,Novus Estrategia,CER,ARS,1391542666.0,1236926.8296838077
2025-04-16,Novus Renta Fija,Renta Fija,ARS,2783963072.18,2474633.872870701
2025-04-16,Novus Gestion II,Renta Fija CP,ARS,11235888690.01,9987456.738185432
2025-04-16,Novus Performance,House View ARS,ARS,44519853018.96,39573203.17818504
2025-04-16,Novus Balanceado,Renta Fija Mix,ARS,1698928.75,1510.1589077658753
2025-04-16,Novus Income,Renta Fija,ARS,2177644069.83,1935683.641822712
2025-04-16,Novus Renta Dolar,USD MEP,USD,14933650.85,14933650.85
2025-04-16,Novus Liquidez Plus,Renta Fija CP,ARS,7621838737.08,6774967.850980432
2025-04-16,Novus Multiestrategia,Multi,ARS,4744655920.49,4217471.982042844
2025-04-16,Novus Renta Balanceado,Renta Fija Mix,ARS,849355579.73,754982.7469750621
2025-04-16,Novus PyME FCI Abierto PyMES,PyME,ARS,2574694254.51,2288617.1437277147
2025-04-16,Novus Liquidez,Money Market,ARS,71003958657.05,63114630.70631067
2025-04-16,Novus Renta Capital,Pagarés/Cheques,ARS,9588208055.33,8522851.711273424
2025-04-21,Novus Liquidez Plus,Renta Fija CP,ARS,6676653272.07,6102973.857643276
2025-04-21,Novus Renta Mixta,Mixto,ARS,1474776897.85,1348059.347500655
2025-04-21,Novus Income,Renta Fija,ARS,2181479604.44,1994039.8960917816
2025-04-21,Novus Multiestrategia,Multi,ARS,4710566110.78,4305819.196730229
2025-04-21,Novus Liquidez,Money Market,ARS,65398410192.75,59779169.51407632
2025-04-21,Novus Renta Dolar,USD MEP,USD,14952914.83,14952914.83
2025-04-21,Novus Valor,Dólar Linked,ARS,512420748.22,468391.91778654343
2025-04-21,Novus PyME FCI Abierto PyMES,PyME,ARS,2572578922.81,2351534.7095096125
2025-04-21,Novus Performance,House View ARS,ARS,42613720815.02,38952213.55868688
2025-04-21,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-21,Novus Gestión,Renta Fija CER,ARS,52945253746.23,48396028.11954195
2025-04-21,Novus Capital,House View USD,USD,23720580.67,23720580.67
2025-04-21,Novus Balanceado,Renta Fija Mix,ARS,1692346.53,1546.9347006335045
2025-04-21,Novus Gestion II,Renta Fija CP,ARS,10149900614.98,9277788.674458953
2025-04-21,Novus Renta Fija,Renta Fija,ARS,2774117948.61,2535756.857287994
2025-04-21,Novus Renta Capital,Pagarés/Cheques,ARS,9642626592.21,8814101.259002224
2025-04-21,Novus Estrategia,CER,ARS,1375071993.53,1256921.4076155236
2025-04-21,Novus Renta Balanceado,Renta Fija Mix,ARS,843941714.55,771427.5418223776
2025-04-22,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-22,Novus Balanceado,Renta Fija Mix,ARS,1696987.5,1537.12635623625
2025-04-22,Novus Multiestrategia,Multi,ARS,4688062014.16,4246432.977046287
2025-04-22,Novus Renta Balanceado,Renta Fija Mix,ARS,850430099.49,770317.1178707535
2025-04-22,Novus Renta Dolar,USD MEP,USD,14724016.74,14724016.74
2025-04-22,Novus Liquidez Plus,Renta Fija CP,ARS,6796183997.68,6155963.756164951
2025-04-22,Novus Capital,House View USD,USD,23946762.08,23946762.08
2025-04-22,Novus Performance,House View ARS,ARS,42173846152.57,38200947.54084407
2025-04-22,Novus Renta Mixta,Mixto,ARS,1498982031.44,1357773.577030461
2025-04-22,Novus Gestión,Renta Fija CER,ARS,52814702466.52,47839404.331536666
2025-04-22,Novus PyME FCI Abierto PyMES,PyME,ARS,2576583240.59,2333861.6272350247
2025-04-22,Novus Estrategia,CER,ARS,1365269583.47,1236657.2294253341
2025-04-22,Novus Renta Capital,Pagarés/Cheques,ARS,9493965732.04,8599606.62758121
2025-04-22,Novus Liquidez,Money Market,ARS,77778788576.87,70451801.13444197
2025-04-22,Novus Income,Renta Fija,ARS,2181341841.02,1975853.113704577
2025-04-22,Novus Valor,Dólar Linked,ARS,456491294.64,413488.4908601576
2025-04-22,Novus Gestion II,Renta Fija CP,ARS,12024820685.81,10892047.70522671
2025-04-22,Novus Renta Fija,Renta Fija,ARS,2783451831.44,2521242.5969080413
2025-04-23,Novus Renta Dolar,USD MEP,USD,14736561.0,14736561.0
2025-04-23,Novus Liquidez,Money Market,ARS,65747734689.94,56679083.89642198
2025-04-23,Novus Balanceado,Renta Fija Mix,ARS,1699619.76,1465.1895068834424
2025-04-23,Novus Estrategia,CER,ARS,1362609247.93,1174663.191753769
2025-04-23,Novus Multiestrategia,Multi,ARS,4665459403.09,4021947.9221623996
2025-04-23,Novus Renta Mixta,Mixto,ARS,1514974290.66,1306012.3717749778
2025-04-23,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-23,Novus Renta Balanceado,Renta Fija Mix,ARS,855982258.89,737915.7699390446
2025-04-23,Novus Renta Capital,Pagarés/Cheques,ARS,9487196923.55,8178618.364687837
2025-04-23,Novus Performance,House View ARS,ARS,42466190436.39,36608786.32330835
2025-04-23,Novus Liquidez Plus,Renta Fija CP,ARS,6890035281.81,5939685.825354675
2025-04-23,Novus Renta Fija,Renta Fija,ARS,2792407822.18,2407248.218858894
2025-04-23,Novus Capital,House View USD,USD,24401291.98,24401291.98
2025-04-23,Novus Gestión,Renta Fija CER,ARS,52600828346.18,45345543.49156312
2025-04-23,Novus Valor,Dólar Linked,ARS,474159492.66,408758.1996779142
2025-04-23,Novus Income,Renta Fija,ARS,2184643127.61,1883313.1163756282
2025-04-23,Novus PyME FCI Abierto PyMES,PyME,ARS,2589048158.72,2231938.157139595
2025-04-23,Novus Gestion II,Renta Fija CP,ARS,11079767275.81,9551523.895690266
2025-04-24,Novus Liquidez Plus,Renta Fija CP,ARS,6594501268.27,5617122.321898196
2025-04-24,Novus Capital,House View USD,USD,24423610.33,24423610.33
2025-04-24,Novus Renta Balanceado,Renta Fija Mix,ARS,859952215.4,732497.6656129094
2025-04-24,Novus Renta Mixta,Mixto,ARS,1524361948.2,1298434.4346229436
2025-04-24,Novus Estrategia,CER,ARS,1361269636.38,1159514.2300485596
2025-04-24,Novus Valor,Dólar Linked,ARS,477674495.86,406877.78561919543
2025-04-24,Novus PyME FCI Abierto PyMES,PyME,ARS,2594486011.69,2209954.126514217
2025-04-24,Novus Renta Dolar,USD MEP,USD,14519141.28,14519141.28
2025-04-24,Novus Gestion II,Renta Fija CP,ARS,11076613106.69,9434934.986211771
2025-04-24,Novus Renta Capital,Pagarés/Cheques,ARS,9604441933.37,8180956.0690949345
2025-04-24,Novus Liquidez,Money Market,ARS,68240821473.58,58126767.43399509
2025-04-24,Novus Balanceado,Renta Fija Mix,ARS,1704268.31,1451.6766586529318
2025-04-24,Novus Performance,House View ARS,ARS,42685660198.65,36359167.27781594
2025-04-24,Novus Income,Renta Fija,ARS,2186508845.65,1862443.7458256036
2025-04-24,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-24,Novus Renta Fija,Renta Fija,ARS,2551746364.81,2173548.973985878
2025-04-24,Novus Multiestrategia,Multi,ARS,4654736904.26,3964852.761995351
2025-04-24,Novus Gestión,Renta Fija CER,ARS,52570325295.18,44778814.29879113
2025-04-25,Novus Renta Fija,Renta Fija,ARS,2556723866.29,2186168.416470335
2025-04-25,Novus Income,Renta Fija,ARS,2193997163.57,1876013.0368643377
2025-04-25,Novus Gestión,Renta Fija CER,ARS,52662006731.78,45029507.24671925
2025-04-25,Novus Valor,Dólar Linked,ARS,477059795.94,407917.75459318014
2025-04-25,Novus PyME FCI Abierto PyMES,PyME,ARS,2596203256.33,2219925.9124380955
2025-04-25,Novus Renta Capital,Pagarés/Cheques,ARS,9659970588.59,8259915.309294662
2025-04-25,Novus Renta Dolar,USD MEP,USD,13889419.78,13889419.78
2025-04-25,Novus Capital,House View USD,USD,24216670.33,24216670.33
2025-04-25,Novus Renta Balanceado,Renta Fija Mix,ARS,863081065.28,737991.533089045
2025-04-25,Novus Balanceado,Renta Fija Mix,ARS,1710914.4,1462.9452456247534
2025-04-25,Novus Liquidez Plus,Renta Fija CP,ARS,5285576761.68,4519518.564975803
2025-04-25,Novus Gestion II,Renta Fija CP,ARS,11115790691.44,9504738.01810426
2025-04-25,Novus Renta Mixta,Mixto,ARS,1511180323.21,1292159.3676000084
2025-04-25,Novus Multiestrategia,Multi,ARS,4671354353.22,3994317.6827968103
2025-04-25,Novus Liquidez,Money Market,ARS,61994113359.21,53009077.13184148
2025-04-25,Novus Estrategia,CER,ARS,1366836180.56,1168735.555617598
2025-04-25,Novus Performance,House View ARS,ARS,41874622446.24,35805578.479004204
2025-04-25,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-28,Novus Renta Fija,Renta Fija,ARS,2554975555.52,2168909.5511689316
2025-04-28,Novus Renta Dolar,USD MEP,USD,9607236.5,9607236.5
2025-04-28,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-28,Novus Liquidez,Money Market,ARS,62042959554.96,52668045.01155123
2025-04-28,Novus PyME FCI Abierto PyMES,PyME,ARS,2602025896.89,2208850.4165766956
2025-04-28,Novus Gestión,Renta Fija CER,ARS,52733273697.72,44765086.20220927
2025-04-28,Novus Estrategia,CER,ARS,1364815854.0,1158587.2651235275
2025-04-28,Novus Gestion II,Renta Fija CP,ARS,11108988187.88,9430380.08033387
2025-04-28,Novus Income,Renta Fija,ARS,2198412917.59,1866224.8114556507
2025-04-28,Novus Performance,House View ARS,ARS,41814498681.46,35496177.398496196
2025-04-28,Novus Balanceado,Renta Fija Mix,ARS,1719428.34,1459.6165278839785
2025-04-28,Novus Valor,Dólar Linked,ARS,477392952.56,405257.15881355543
2025-04-28,Novus Capital,House View USD,USD,24249631.85,24249631.85
2025-04-28,Novus Renta Balanceado,Renta Fija Mix,ARS,863901267.83,733362.676216324
2025-04-28,Novus Multiestrategia,Multi,ARS,4667107857.6,3961891.058728359
2025-04-28,Novus Renta Mixta,Mixto,ARS,1504093878.26,1276819.8785169544
2025-04-28,Novus Renta Capital,Pagarés/Cheques,ARS,9674371323.21,8212538.988536218
2025-04-28,Novus Liquidez Plus,Renta Fija CP,ARS,5695186430.63,4834623.258290664
2025-04-29,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-29,Novus PyME FCI Abierto PyMES,PyME,ARS,2601254469.24,2232836.457632516
2025-04-29,Novus Renta Balanceado,Renta Fija Mix,ARS,862020497.87,739931.7589382238
2025-04-29,Novus Valor,Dólar Linked,ARS,470542898.79,403899.4845457634
2025-04-29,Novus Renta Mixta,Mixto,ARS,1492264830.18,1280914.0192432594
2025-04-29,Novus Income,Renta Fija,ARS,2198353574.35,1886998.7790965925
2025-04-29,Novus Gestion II,Renta Fija CP,ARS,11167095716.04,9585489.899391111
2025-04-29,Novus Renta Capital,Pagarés/Cheques,ARS,9671860332.84,8302026.049225571
2025-04-29,Novus Gestión,Renta Fija CER,ARS,52749219187.4,45278299.799591266
2025-04-29,Novus Performance,House View ARS,ARS,41706328784.7,35799423.90322703
2025-04-29,Novus Estrategia,CER,ARS,1356543877.96,1164415.347635035
2025-04-29,Novus Liquidez,Money Market,ARS,58315421307.38,50056155.70373659
2025-04-29,Novus Capital,House View USD,USD,24449699.41,24449699.41
2025-04-29,Novus Liquidez Plus,Renta Fija CP,ARS,5640864415.07,4841943.711185662
2025-04-29,Novus Multiestrategia,Multi,ARS,4668498161.98,4007294.5656504263
2025-04-29,Novus Balanceado,Renta Fija Mix,ARS,1718644.0,1475.2309035004
2025-04-29,Novus Renta Dolar,USD MEP,USD,9340653.25,9340653.25
2025-04-29,Novus Renta Fija,Renta Fija,ARS,2557017794.86,2194865.063257963
2025-04-30,Novus Liquidez Plus,Renta Fija CP,ARS,5654788140.04,4833152.512601527
2025-04-30,Novus PyME FCI Abierto PyMES,PyME,ARS,2604884603.56,2226397.2150588813
2025-04-30,Novus Renta Balanceado,Renta Fija Mix,ARS,864137232.35,738578.8702130562
2025-04-30,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-04-30,Novus Renta Mixta,Mixto,ARS,1490440603.61,1273880.9253020138
2025-04-30,Novus Valor,Dólar Linked,ARS,473681245.5,404855.7868419721
2025-04-30,Novus Balanceado,Renta Fija Mix,ARS,1728516.85,1477.3649073601691
2025-04-30,Novus Income,Renta Fija,ARS,2206581101.42,1885966.8533066707
2025-04-30,Novus Renta Capital,Pagarés/Cheques,ARS,9688386987.2,8280673.077508152
2025-04-30,Novus Renta Fija,Renta Fija,ARS,2564063134.01,2191507.068295174
2025-04-30,Novus Gestion II,Renta Fija CP,ARS,11141421029.19,9522582.580927646
2025-04-30,Novus Gestión,Renta Fija CER,ARS,52847385274.32,45168707.75660817
2025-04-30,Novus Liquidez,Money Market,ARS,55331720167.5,47292071.02571053
2025-04-30,Novus Estrategia,CER,ARS,1362851838.5,1164830.6929326078
2025-04-30,Novus Capital,House View USD,USD,24432569.94,24432569.94
2025-04-30,Novus Renta Dolar,USD MEP,USD,5271987.44,5271987.44
2025-04-30,Novus Performance,House View ARS,ARS,41817948158.09,35741837.92687296
2025-04-30,Novus Multiestrategia,Multi,ARS,4681066500.35,4000911.750809007
2025-05-05,Novus Balanceado,Renta Fija Mix,ARS,1352288.56,1126.9070882570497
2025-05-05,Novus Estrategia,CER,ARS,1364917516.5,1137431.2182527513
2025-05-05,Novus Renta Fija,Renta Fija,ARS,2572891429.33,2144076.1053452888
2025-05-05,Novus Gestion II,Renta Fija CP,ARS,11132594507.43,9277161.71843853
2025-05-05,Novus Performance,House View ARS,ARS,42007336988.01,35006112.75643049
2025-05-05,Novus Renta Capital,Pagarés/Cheques,ARS,9702529882.69,8085441.245490683
2025-05-05,Novus Liquidez,Money Market,ARS,60471666405.67,50393053.3223362
2025-05-05,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-05-05,Novus Liquidez Plus,Renta Fija CP,ARS,5724378143.62,4770314.928870736
2025-05-05,Novus Renta Balanceado,Renta Fija Mix,ARS,866561762.38,722134.7730979424
2025-05-05,Novus Capital,House View USD,USD,24328313.55,24328313.55
2025-05-05,Novus Multiestrategia,Multi,ARS,4693349866.03,3911124.7319133435
2025-05-05,Novus Renta Mixta,Mixto,ARS,1483762907.55,1236469.0401662383
2025-05-05,Novus Gestión,Renta Fija CER,ARS,52989984893.29,44158318.97807557
2025-05-05,Novus Valor,Dólar Linked,ARS,480650928.23,400542.4241699697
2025-05-05,Novus Income,Renta Fija,ARS,2206984618.46,1839153.7751505156
2025-05-05,Novus PyME FCI Abierto PyMES,PyME,ARS,2618184686.83,2181820.4850855134
2025-05-05,Novus Renta Dolar,USD MEP,USD,5230049.28,5230049.28
2025-05-06,Novus Estrategia,CER,ARS,1368747836.98,1146354.9203005452
2025-05-06,Novus Gestion II,Renta Fija CP,ARS,11123738001.05,9316363.062003616
2025-05-06,Novus Liquidez,Money Market,ARS,59838943923.57,50116366.16991798
2025-05-06,Novus Valor,Dólar Linked,ARS,479797844.83,401840.72282008274
2025-05-06,Novus Renta Dolar,USD MEP,USD,5234070.02,5234070.02
2025-05-06,Novus Renta Mixta,Mixto,ARS,1499970476.88,1256256.6237699694
2025-05-06,Novus Income,Renta Fija,ARS,2209770887.78,1850729.3027273086
2025-05-06,Novus Renta Balanceado,Renta Fija Mix,ARS,867372445.79,726442.5514332434
2025-05-06,Novus Performance,House View ARS,ARS,42112707150.93,35270272.3944834
2025-05-06,Novus PyME FCI Abierto PyMES,PyME,ARS,2618677308.63,2193196.97633338
2025-05-06,Novus Renta Fija,Renta Fija,ARS,2575292897.16,2156861.624993055
2025-05-06,Novus Capital,House View USD,USD,24368158.65,24368158.65
2025-05-06,Novus Renta Capital,Pagarés/Cheques,ARS,11138818003.53,9328992.879252668
2025-05-06,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-05-06,Novus Multiestrategia,Multi,ARS,4707788247.94,3942871.05042414
2025-05-06,Novus Liquidez Plus,Renta Fija CP,ARS,5739847367.81,4807242.133350872
2025-05-06,Novus Balanceado,Renta Fija Mix,ARS,1353784.62,1133.8229133485604
2025-05-06,Novus Gestión,Renta Fija CER,ARS,53143836687.45,44509073.931926236
2025-05-07,Novus Estrategia,CER,ARS,1368974615.63,1217948.9253413142
2025-05-07,Novus Performance,House View ARS,ARS,41556364053.12,36971853.5038706
2025-05-07,Novus Gestion II,Renta Fija CP,ARS,11078615058.5,9856418.921661764
2025-05-07,Novus Capital,House View USD,USD,24321161.78,24321161.78
2025-05-07,Novus Liquidez,Money Market,ARS,61073514019.66,54335865.63095692
2025-05-07,Novus Ahorro Dolares,USD MEP,USD,2000.0,2000.0
2025-05-07,Novus Renta Dolar,USD MEP,USD,5234060.95,5234060.95
2025-05-07,Novus Renta Capital,Pagarés/Cheques,ARS,11978085658.62,10656659.655335346
2025-05-07,Novus Gestión,Renta Fija CER,ARS,53198737220.54,47329836.57074887
2025-05-07,Novus Renta Fija,Renta Fija,ARS,2571958853.34,2288219.581051876
2025-05-07,Novus Income,Renta Fija,ARS,2209744812.83,1965965.1021551508
2025-05-07,Novus Valor,Dólar Linked,ARS,451176262.39,401402.36177025654
2025-05-07,Novus Balanceado,Renta Fija Mix,ARS,1357608.8,1207.8369899013603
2025-05-07,Novus Renta Mixta,Mixto,ARS,1475107260.3,1312372.9848115263
2025-05-07,Novus PyME FCI Abierto PyMES,PyME,ARS,2607136632.57,2319516.5371238883
2025-05-07,Novus Multiestrategia,Multi,ARS,4714485280.04,4194381.8496004045
2025-05-07,Novus Liquidez Plus,Renta Fija CP,ARS,5931779460.67,5277383.771035048
